run_index,variant,traffic_class,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,latency_std_ms,ingress_packets,egress_packets,matched_packets,unmatched_ingress,unmatched_egress,drop_rate_pct,rst_ingress,rst_egress
1,forward,opcua_opn,0.062943,0.062943,0.581026,0.581026,0.406128,10.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,forward,opcua_other,0.018132,-0.146866,0.517130,1.324892,1.066978,29527.000000,29527.000000,29527.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,forward,opcua_all_8666,0.012461,-0.005007,0.483036,1.085997,0.847254,59074.000000,59074.000000,59074.000000,0.000000,0.000000,0.000000,29537.000000,29537.000000
1,extraction,opcua_opn,-0.103378,0.038981,0.671864,0.671864,0.792192,10.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,extraction,opcua_other,0.026158,-0.227928,0.601053,1.719952,1.275749,29527.000000,29527.000000,29527.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,extraction,opcua_all_8666,0.019964,-0.006437,0.578880,0.900030,0.981240,59074.000000,59074.000000,59074.000000,0.000000,0.000000,0.000000,29537.000000,29537.000000
